,jpy,can,cny,interest,inflation
2,-0.011897942661847516,0.006814972943685799,-0.0002206083116966795,-0.004121317865268814,1.1547825601351644
3,-0.026724168901279377,0.01062112441398852,-0.0013170411253489167,-0.004023894287436658,-0.9171414337544681
4,-0.0008102624366292943,0.001004177942587725,0.0006145523584559776,-0.02401689926308548,-0.05060257970860271
5,0.006939067535456367,-0.0008498921870371545,-5.855143023381082e-05,0.003713857596017278,0.05145328158891571
6,-0.004923604205314014,0.010399586966919616,5.850005130425551e-05,-0.021413434695418343,-0.06114293213643318
7,0.023022619072141204,0.0018772795400067988,-0.0004827869207570945,0.033457666190846336,-0.05218575317057006
8,-0.012311812373287268,-0.005214155189676717,0.00039502657005074937,-0.035109739918659955,-0.27087495413539964
9,0.007601909394627349,0.010421205287123009,0.00014628095042490408,0.03491812131573957,0.27087495413539964
10,0.004316797733414646,-0.026600879104835773,-0.00014630920139491188,0.06113431396041247,0.20067069546215122
11,-0.008891161851671825,0.011687700256203443,0.00040941487202128535,-0.039852915249110166,-0.14756087014820296
12,-0.02574889939477476,0.006347924570703489,-0.0006580023870568219,0.04773140282119015,-0.053109825313948256
13,0.03637877789444843,-0.021291686313423736,-0.00016090220634112917,-0.041371461856036906,0.11394425934921792
14,-0.008619602314764663,-0.0017795973624570305,0.0006434535964596755,-0.01178173705640917,-0.0116654102287998
15,0.005053957574499002,-0.010898471534459997,-0.00032172679822983774,0.00730681078702744,-0.02223614144688163
16,-0.008873494408614846,0.03004383447841119,0.0,-0.06028603031098978,-0.030032287098875204
17,0.0015680406725904206,-0.023586517360088516,0.0,0.08688465647900034,0.043080002491350744
18,0.011425592136601104,0.02356881523524912,0.0,0.012072635699757028,0.05149080574509557
19,-0.009408064545695538,0.007005100727826258,0.0,-0.05736339487992026,-0.052773679557984926
20,-0.0003342430716202216,-0.01102856623115614,0.0011398344090389756,-0.039081350042471374,-0.15517716318571181
21,-0.008939717310359363,-0.009453274205794643,-0.0021773229034183217,0.08510717243775368,0.11792859818302338
22,0.013532478822973815,0.0006163189876403907,0.00010136427255091895,-0.025477154167894644,-0.019772868165018664
23,0.011468956029687227,0.008539390255490636,0.0012287571890201576,-0.020548668227387656,-0.08742984957083742
24,-0.006120065482133619,0.003386095982562204,-0.0005413655297610287,0.03333642026759187,0.1552978875455051
25,-0.015509461843123518,-0.02267237453853277,0.0010386104651156636,-0.02680044928780645,0.03392138094566746
26,-0.003771211085354942,0.027693885148499797,-0.003000179388644497,-0.06350279558646288,-0.25702168808161785
27,0.009115420779255423,-0.004632043611926678,0.0035429223330747384,0.014707015316794747,0.010631287068660594
28,-0.0013243694951237117,-0.0021294621729035235,-0.0011423913271713104,0.031409793265817054,0.12751444310660723
29,0.015359809425114612,-0.008272077179120152,0.000497221599510933,0.06050560646992653,0.04189252010284497
30,-0.010558982807517658,0.017109830268776882,-0.0012285964592932963,-0.14013317541197678,-0.14585244148665255
31,0.014049996697970357,-0.014769013251421104,0.0008775674212146978,0.12765658820786996,0.08626034428440685
32,-0.014656451251471303,0.000952355797079224,-0.0007752559604037312,0.00218207063882625,0.008968669982760413
33,-0.005321235550589165,-0.003581263394926676,0.0007167843618829384,-0.06422914045859396,-0.017937339965520827
34,0.01040462884101423,0.0009458055667754262,-0.0004534891675052055,0.02486806657801366,-0.018430304205354048
35,0.012540486527091055,-0.0004087762435613651,0.0003657042025020374,0.007168489478612594,-0.0697647742655334
36,-0.013075665478401888,0.010395628477331331,-0.00017553889872967687,0.04501726369195769,0.08690724828645875
37,0.004928241940397093,-0.015428314764601048,-0.0001316455615587575,-0.04206762300498568,-0.00010628686835748372
38,-0.020709908917046604,0.02850270046499276,0.0006142549059040547,0.003215400703880711,0.010362787035546592
